person_id,session,delta_power_mean,theta_power_mean,alpha_power_mean,beta_power_mean,gamma_power_mean,frontal_asymmetry_index,signal_entropy,pupil_dilation_avg,heart_rate_variability
P067,Session_1,3.7953075534156326,3.174492802669681,2.5806265126148262,1.9520766818501911,1.0240048583812014,0.3930143669537782,0.9222202102624254,2.296987437322183,43.92922558829475
P067,Session_2,3.9962587477663454,3.1712474500088645,2.2552972958643274,3.4020784573921263,3.184135598947786,-0.24791641778168705,0.5728244336375482,2.415098834538963,58.4083939326506
P067,Session_3,4.426082667876534,1.2388323382536144,4.386096514126156,4.331680021912972,1.7374063638813808,0.8852194203173112,0.7524192446524759,5.251713621575748,44.5559762598133
P067,Session_4,1.4703789322663212,1.055586081788312,4.6816743883905145,3.241379261269968,0.8584030806564462,0.6359695421544107,0.492443468175329,2.155494788066757,63.3309722011503
P067,Session_5,0.8771187159277736,4.910233743394182,1.8655394740232278,4.339278403910251,2.43321234551846,0.17538893906262443,0.6670311197881944,4.635771175738971,48.17082897441701
P067,Session_6,2.673024964693694,2.271736263438669,4.3877111335697965,1.6906870034646349,2.994451691376449,-0.49563603636146114,0.40651834367900685,3.090230995261602,58.7823365306174
P067,Session_7,2.8133631302867292,1.5233977792558817,4.016854082898802,2.837758346442415,1.9793569475732296,-0.5925652134446668,0.3710431178069008,5.486182722832506,34.29812865767546
P067,Session_8,4.23131800977463,1.2709604500446874,4.688634525551429,2.527414425801842,3.7419516600160008,-0.31923032464490175,0.6204068075525624,3.939969138309998,63.84476742220447
P067,Session_9,2.4970261067705106,3.5042077111245575,1.6058764048364953,0.552402047763933,3.396967736455601,-0.046864112839962946,0.5483167067655823,3.222305837311303,59.428719471124396
P067,Session_10,3.0688386149494074,3.2425038379727544,3.096316175544406,3.0056546441333305,1.9976826249125237,-0.4078689799221058,0.621582732234983,4.070555742757739,38.468671138478626
P067,Session_11,2.8718192233105624,3.3959845534433786,1.7354506313320008,3.476859458657787,3.8969263800885225,0.029858990784965567,0.3579945231583207,3.5278320761810753,35.81144038983147
P067,Session_12,0.6719125269082598,0.8960271238015352,4.208425207179684,3.163614819885815,3.4191276913986597,-0.6692591489736281,0.43026204863529577,4.257204258679321,42.651693949024974
P067,Session_13,3.268467034686113,4.520905625742966,0.5239588575697891,3.8132595445253967,3.3685042042305593,0.9554256256509999,0.1755081645660184,2.458131473305393,69.04282344127617
P067,Session_14,4.226194785984135,2.251698785640717,3.0416862329887824,3.071027878038847,2.9904246535418064,-0.7841508900700123,0.14704873504498514,5.987962011250204,40.27326298268235
P067,Session_15,1.2087524663411173,1.9101623289366108,2.026415440723631,0.8003761468284061,0.5512535063984876,0.8638882793087441,0.32811141670571464,3.70222351078687,48.24508835786533
