person_id,session,delta_power_mean,theta_power_mean,alpha_power_mean,beta_power_mean,gamma_power_mean,frontal_asymmetry_index,signal_entropy,pupil_dilation_avg,heart_rate_variability
P072,Session_1,4.118913082840015,0.5862780983745421,4.371115149398591,1.2120833381686822,3.5251832296965473,0.12048292756610501,0.6219710381828286,5.8688528272330736,36.90436451609098
P072,Session_2,1.3129470594102663,3.9762403074334127,3.5955439046558384,3.6290941282934135,4.020781138900066,-0.4899926949978486,0.9532479536676013,3.754621525401498,30.105286223183526
P072,Session_3,2.3295551355747093,1.269252021054136,4.724374497259248,0.9757605219401069,2.8883777107466404,-0.47489953995999956,0.1618758568798096,3.5734113549910473,48.03614612372593
P072,Session_4,2.100298996659045,0.6975707613378677,3.7504002574566853,3.4916349136111005,3.1542547749789,-0.9214938938580002,0.5566546844604645,5.386203103279451,44.09730926155366
P072,Session_5,4.059518333294333,3.4416441180728565,1.3570564866352066,1.787813918590583,1.4027736700609372,-0.3891115469030366,0.39602780038965196,3.7076212825452144,52.196393353016354
P072,Session_6,2.795958124151549,3.9827125797065253,2.4897026215076528,1.3951256618175112,1.7929864995244225,0.4892073580067602,0.5574805248490251,4.208072689182605,37.52164370355143
P072,Session_7,1.0753238164706016,4.1622310921677945,0.821763609492359,4.713586510212434,1.2285302452356128,-0.9049644855857792,0.12157790263887852,2.9237666583949777,64.386621906659
P072,Session_8,3.8254642842030977,2.7207913219727,2.2534584002965192,0.5833605953568014,1.621829075020751,-0.5614094349903387,0.3817228192314232,4.974010143116301,40.31020862512439
P072,Session_9,2.2859959020121354,1.4241568311049337,3.837213588817439,2.4699977235030603,1.511990511014893,0.4124649970635639,0.8378813327743045,4.127953273083127,39.057184203506
P072,Session_10,1.6831591143446618,3.8175245476242203,2.2389950791886783,0.597321466078072,2.837519538760569,0.5653031256457532,0.5985475604691738,5.236138200961367,49.228562259374236
P072,Session_11,2.1897437990932405,3.6487088471945173,1.9863237896066035,2.6761687164694807,3.0320994010582822,-0.08936317987614317,0.5055242435345056,5.122930920114679,49.95404094977097
P072,Session_12,2.7399045362310335,1.6082183034642796,3.1791007512964033,2.7547132000748817,4.75226339369677,0.3961486769572977,0.35697256454380566,2.8600190730801143,38.60340915140371
P072,Session_13,2.0440198238765426,4.565334901382569,4.424920380495028,1.9474811212763616,1.3800679119568537,-0.22409566269021597,0.3682382705122203,4.862542202231049,40.87442906903663
P072,Session_14,1.5885759766629102,0.9696715613727305,0.7141243664575059,1.0947279988626066,3.3875406957267318,-0.680173509951745,0.444791290231526,5.200217631805486,36.7882095662098
P072,Session_15,2.2932591296179115,4.922097078160966,2.2346169561488094,2.1937439198051387,4.177666710443853,-0.20370101295418697,0.8520136389681043,3.3844289631295803,58.73840713292667
